location,longitude,latitude,start,end,epiUnit,eventID,animal type,outbreakNumber,species,death,cases,susceptible,killed,slaughtered,First administrative division
 Saint-Gildas (22291) ,-3.003303,48.419377,2/23/2023,12/31/1969,Farm,4116,domestic,114711,Birds,65,65,23389,23324,0,Bretagne
Sjursøya,10.75459,59.8879,6/14/2022,12/31/1969,Other,4266,wild,104291,Northern Gannet,0,1,0,1,0,Oslo
Ellesmere,-2.88,52.91,11/30/2021,1/5/2022,Other,4030,wild,94106,Anatidae (unidentified);Eurasian buzzard (common buzzard),2,2,0,0,0,England
Newell County (AB-IP24),-111.97,50.56,4/20/2022,5/28/2022,Farm,4294,domestic,102892,Birds,740,740,38000,37260,0,Alberta
Southern Ontario,-80.7,43.37,3/9/2022,4/15/2022,Not applicable,4191,wild,99643,Canada Goose;Green-winged Teal;Red-tailed Hawk;Turkey Vulture;Red-breasted Merganser;Bald Eagle,6,8,0,2,0,Ontario
Weld County,-104.693,40.449,9/18/2022,11/28/2022,Farm,4309,domestic,107083,Birds,1296,0,1150000,1148704,0,Colorado
Wedendorfersee,11.12,53.77,12/18/2022,1/19/2023,Backyard,4840,domestic,112326,Birds,30,35,98,68,0,Mecklenburg-Vorpommern
Dippoldiswalde,13.702,50.922,3/22/2022,3/31/2022,Not applicable,4130,wild,101599,Anatidae (unidentified),1,1,0,0,0,Sachsen
Ujona,77.7683,20.3213,1/19/2021,2/7/2023,Backyard,3496,domestic,90095,Birds,48,48,580,532,0,Maharashtra
Gredstedbro,8.6611,55.3972,11/10/2022,11/11/2022,Not applicable,4028,wild,109404,Eurasian Wigeon,0,2,0,2,0,Veterinary Inspection Unit South
Pastrengo,10.813859,45.496856,1/30/2023,12/31/1969,Natural park,4640,wild,114000,Black-headed Gull,1,1,0,0,0,Veneto
Nordsjøen,4.87793,58.49082,6/9/2022,12/31/1969,Body of water,4266,wild,104211,Northern Gannet,3,3,0,0,0,Norwegian Exclusive Economic Zone
Puerto Cortés,-87.927695,15.829029,12/26/2022,12/31/1969,Other,4824,wild,112698,Brown Pelican,75,127,0,52,0,Cortés
Sleaford North Kesteven,-0.51,53.0,10/9/2022,12/31/1969,Farm,4644,domestic,107668,Birds,596,2463,41908,41312,0,England
Coluga,-5.285930229,43.467749394,9/17/2022,10/27/2022,Other,4231,wild,107684,Northern Gannet,0,2,0,2,0,Principado de Asturias
Wesenberg,12.96,53.27,1/14/2023,12/31/1969,Farm,4840,domestic,112482,Birds,155,155,7915,7760,0,Mecklenburg-Vorpommern
Okeechobee County,-80.83,27.244,10/13/2022,2/15/2023,Backyard,4247,domestic,108167,Birds,0,0,2,2,0,Florida
Izumi-City32,130.3532,32.0906,11/24/2022,11/24/2022,Not applicable,4634,wild,110703,Hooded crane,58,58,0,0,0,Kagoshima
Waddinxveen,4.66481,52.02807,10/8/2022,11/7/2022,Farm,4031,domestic,107707,Birds,20,20,78582,78382,0,Zuid-Holland
Alford East Lindsey,0.17,53.33,12/11/2021,3/23/2022,Farm,4056,domestic,94470,Birds,536,1536,699000,698464,0,England
Degaon Tanda Sheritand,77.3743,18.4443,1/22/2021,2/7/2023,Backyard,3496,domestic,90098,Birds,8,8,544,536,0,Maharashtra
Brunsbüttel,9.101457,53.889929,2/10/2022,2/20/2022,Not applicable,4012,wild,97926,Accipitridae (unidentified);Corvidae (unidentified),3,3,0,0,0,Schleswig-Holstein
Wakayama-City1,135.1708,34.2303,11/29/2022,12/25/2022,Farm,4689,domestic,109797,Birds,9,10,42900,42891,0,Wakayama
Tullins (38517),5.483819,45.295216,2/15/2023,12/31/1969,Other,4075,wild,115406,Black-headed Gull,1,1,0,0,0,Auvergne-Rhône-Alpes
Leominster North Herefordshire,-2.74,52.25,1/5/2023,12/31/1969,Backyard,4643,domestic,112131,Birds,2,13,15,13,0,England
Leer (Ostfriesland),7.45376,53.2254,2/3/2022,2/3/2022,Not applicable,4023,wild,96831,Anatidae (unidentified),2,2,0,0,0,Niedersachsen
Pirna,13.904,50.972,3/13/2022,3/20/2022,Not applicable,4130,wild,100500,Anatidae (unidentified),1,1,0,0,0,Sachsen
Grundy County,-88.421,41.373,11/26/2022,12/31/1969,Backyard,4309,domestic,109839,Birds,0,0,8825,8825,0,Illinois
Berlare,3.998,51.0189,2/7/2023,2/8/2023,Other,4073,wild,113794,Red Jungle Fowl,6,6,25,19,0,Vlaanderen
Charnwood Leicester,-1.2,52.68,11/14/2021,1/7/2022,Other,4030,wild,93209,Mew Gull;Cygnus (unidentified),2,2,0,0,0,England
 Bardigues (82010) ,0.879312,44.027317,2/21/2023,12/31/1969,Farm,4116,domestic,114710,Birds,4,4,120,116,0,Occitanie
Nasapian,124.76751,7.174485,11/15/2022,11/30/2022,Backyard,4376,domestic,112293,Birds,20,20,20,0,0,North Cotabato
Central PEI,-63.23,46.34,1/21/2022,5/24/2022,Not applicable,4191,wild,98162,American crow;Common Raven;Red-tailed Hawk;Bald Eagle;Northern Gannet;Canada Goose,19,21,0,2,0,Prince Edward Island
Lethbridge County (AB-IP23),-112.7,49.89,4/26/2022,5/19/2022,Farm,4294,domestic,102591,Birds,300,300,210120,209820,0,Alberta
Tandslet,9.9795,54.9365,10/24/2022,10/27/2022,Backyard,4028,domestic,108309,Birds,4,0,113,109,0,Veterinary Inspection Unit South
Dragavika,5.38879,59.40211,6/13/2022,12/31/1969,Other,4266,wild,104293,Northern Gannet,1,1,0,0,0,Rogaland
Levenhagen,13.31,54.08,1/11/2023,12/31/1969,Backyard,4840,domestic,112481,Birds,31,31,55,24,0,Mecklenburg-Vorpommern
La Ceiba Atlántida,-86.791619,15.791604,12/17/2022,12/31/1969,Other,4824,wild,111479,Brown Pelican,98,143,0,45,0,Atlántida
Verona,10.992862,45.414634,2/2/2023,12/31/1969,Natural park,4640,wild,113997,Black-headed Gull,1,1,0,0,0,Veneto
Izumi-City31,130.3532,32.0906,11/23/2022,11/23/2022,Not applicable,4634,wild,110702,Hooded crane,61,61,0,0,0,Kagoshima
San Vicente de la Barquera,-4.395770457,43.366694776,9/24/2022,10/24/2022,Other,4231,wild,107661,Northern Gannet,1,1,0,0,0,Cantabria
Attleborough Breckland,0.96,52.52,10/8/2022,12/31/1969,Farm,4644,domestic,107667,Birds,3000,4000,16000,13000,0,England
Bodegraven,4.75432,52.10334,10/9/2022,11/7/2022,Farm,4031,domestic,107708,Birds,150,150,38455,38305,0,Zuid-Holland
Hill County,-109.672,48.554,10/13/2022,2/18/2023,Backyard,4247,domestic,108206,Birds,0,0,56,56,0,Montana
Neptagaon,75.3197,17.6686,1/22/2021,2/7/2023,Backyard,3496,domestic,90100,Birds,21,21,371,350,0,Maharashtra
Hohwacht (Ostsee),10.64,54.31,2/6/2022,2/21/2022,Not applicable,4012,wild,97925,Cygnus (unidentified),1,1,0,0,0,Schleswig-Holstein
 Bitry (60072) ,3.07697,49.413076,2/15/2023,12/31/1969,Other,4075,wild,115405,Black-headed Gull,3,3,0,0,0,Hauts-de-France
CODLEA,25.458326,45.734096,1/25/2023,12/31/1969,Farm,4862,domestic,113032,Birds,2610,44477,44477,0,0,Brașov
Llanbrynmair Powys,-3.64,52.68,1/2/2023,1/2/2023,Other,4643,wild,112109,Eurasian buzzard (common buzzard),1,1,0,0,0,Wales
Knox County,-97.875,42.609,12/12/2022,12/31/1969,Backyard,4309,domestic,110590,Birds,45,0,156,111,0,Nebraska
Moormerland,7.478,53.3378,1/25/2022,1/30/2022,Not applicable,4023,wild,96829,Anatidae (unidentified),2,2,0,0,0,Niedersachsen
Dresden,13.861,51.009,3/9/2022,3/20/2022,Not applicable,4130,wild,100499,Anatidae (unidentified),2,2,0,0,0,Sachsen
Dansuli,124.59044,6.648119,11/7/2022,11/24/2022,Backyard,4376,domestic,112292,Birds,5,5,5,0,0,Sultan Kudarat
Liège,5.575759,50.625125,1/31/2023,1/31/2023,Other,4073,wild,113611,Black-headed Gull,3,3,0,0,0,Wallonie
 Peyrecave (32314) ,0.80534416,43.987776,2/21/2023,12/31/1969,Farm,4116,domestic,114648,Birds,0,1500,1500,1500,0,Occitanie
Alford East Lindsey,0.22,53.24,12/11/2021,3/23/2022,Farm,4056,domestic,94473,Birds,652,1827,34000,33348,0,England
Kannonji-City1,133.6626,34.1285,10/31/2022,12/17/2022,Farm,4689,domestic,108480,Birds,50,50,41200,41150,0,Kagawa
Caerlaverock,-3.49,54.97,11/8/2021,12/30/2021,Other,4030,wild,92712,Whooper Swan;Barnacle Goose;Common Kestrel;Cygnus (unidentified),15,15,0,0,0,Scotland
Eastern PEI,-62.5,46.38,2/22/2022,5/21/2022,Not applicable,4191,wild,99144,Snowy Owl;American crow;Northern Gannet;Bald Eagle,4,6,0,2,0,Prince Edward Island
Mountain View County (AB-IP11),-113.89,51.76,4/9/2022,5/26/2022,Backyard,4294,domestic,101723,Birds,15,15,40,25,0,Alberta
Gutow,12.15,53.76,1/4/2023,12/31/1969,Backyard,4840,domestic,112479,Birds,11,11,45,34,0,Mecklenburg-Vorpommern
Attleborough Breckland,1.02,52.47,10/8/2022,12/31/1969,Farm,4644,domestic,107666,Birds,24,54,5111,5087,0,England
Yakumo-Town1,140.2652,42.256,11/20/2022,11/20/2022,Not applicable,4634,wild,110701,Large-billed Crow,1,1,0,0,0,Hokkaido
Gredstedbro,8.6611,55.397,10/26/2022,10/29/2022,Not applicable,4028,wild,109396,Eurasian Wigeon,0,2,0,2,0,Veterinary Inspection Unit South
Verona,10.9921634,45.445154,1/30/2023,12/31/1969,Natural park,4640,wild,113995,Black-headed Gull,1,1,0,0,0,Veneto
Åkrasanden,5.19653,59.24482,6/13/2022,12/31/1969,Other,4266,wild,104292,Northern Gannet,1,1,0,0,0,Rogaland
Alfoz de Lloredo,-4.184421092,43.375489185,9/24/2022,10/24/2022,Other,4231,wild,107660,Northern Gannet,1,1,0,0,0,Cantabria
Ganeshwadi,75.415,17.5132,1/22/2021,2/7/2023,Backyard,3496,domestic,90101,Birds,8,8,446,438,0,Maharashtra
Tioga County,-77.302,41.747,2/5/2023,12/31/1969,Backyard,4247,domestic,114305,Birds,0,0,53,53,0,Pennsylvania
Laguna de Guaimoreto,-85.905084,15.956758,1/8/2023,12/31/1969,Body of water,4824,wild,112555,Brown Pelican,29,47,0,18,0,Honduran Exclusive Economic Zone
Nieuwleusen,6.27401,52.57274,10/12/2022,12/1/2022,Farm,4031,domestic,107709,Birds,90,90,68708,68618,0,Overijssel
Buchhorst,10.57,53.4,2/13/2022,2/17/2022,Not applicable,4012,wild,97924,Anatidae (unidentified),1,1,0,0,0,Schleswig-Holstein
CODLEA,25.452205,45.736033,1/27/2023,12/31/1969,Farm,4862,domestic,113036,Birds,832,113407,113407,0,0,Brașov
Saint-Nicolas-de-Bourgueil (37228),0.154674,47.260277,2/15/2023,12/31/1969,Other,4075,wild,115404,Black-headed Gull,4,4,0,0,0,Centre-Val de Loire
Wilhelmshaven,8.094803,53.502319,1/27/2022,2/1/2022,Not applicable,4023,wild,96828,Anatidae (unidentified),1,1,0,0,0,Niedersachsen
Barrow Upon Soar Charnwood,-1.11,52.76,12/1/2021,2/3/2022,Farm,4056,domestic,93726,Birds,20,173,27522,27502,0,England
Spink County,-98.337,44.878,4/2/2022,12/26/2022,Farm,4309,domestic,101589,Birds,0,0,27650,27650,0,South Dakota
Maltby South Yorkshire,-1.13,53.39,1/3/2023,1/3/2023,Other,4643,wild,112108,Eurasian buzzard (common buzzard),1,1,0,0,0,England
Kurashiki-City2,133.7722,34.5851,11/3/2022,12/9/2022,Farm,4689,domestic,108717,Birds,177,177,515400,515223,0,Okayama
Dresden,13.721,51.121,3/16/2022,3/16/2022,Not applicable,4130,wild,100498,Phasianidae (unidentified),1,1,0,0,0,Sachsen
Dinant,4.90399,50.26832,1/31/2023,1/31/2023,Other,4073,wild,113610,Black-headed Gull,10,10,0,0,0,Wallonie
 Saint-Connan (22284) ,-3.092655,48.41938,2/20/2023,12/31/1969,Farm,4116,domestic,114645,Birds,0,0,184700,184700,0,Bretagne
Magon,124.68369,6.60638,8/24/2022,9/7/2022,Farm,4376,domestic,112291,Birds,2410,2410,82910,80500,0,South Cotabato
Caulkerbush Southerness,-3.68,54.88,11/16/2021,1/7/2022,Other,4030,wild,93717,Anatidae (unidentified);Barnacle Goose,3,3,0,0,0,Scotland
Western PEI,-63.79,46.4,3/17/2022,3/17/2022,Not applicable,4191,wild,102360,American crow,1,1,0,0,0,Prince Edward Island
Regional District of North Okanagan (BC-IP1),-119.21,50.5,4/6/2022,5/29/2022,Farm,4294,domestic,101725,Birds,1358,1358,53040,51682,0,British Columbia
Córdoba,-4.76767242,37.87707082,9/23/2022,10/29/2022,Body of water,4231,wild,107657,White Stork,3,3,0,0,0,Andalucía
Havsholman,11.66748,65.08602,6/7/2022,12/31/1969,Other,4266,wild,104210,White-tailed Eagle,1,1,0,0,0,Trøndelag
Salumbre Mawal,73.6988,18.6568,1/22/2021,2/7/2023,Farm,3496,domestic,90104,Birds,135,135,42625,42490,0,Maharashtra
Nakashibetsu-Town1,144.9714,43.5552,11/18/2022,11/18/2022,Not applicable,4634,wild,110698,Whooper Swan,1,1,0,0,0,Hokkaido
Randers,10.0213,56.4607,10/27/2022,10/27/2022,Not applicable,4028,wild,109394,Mute Swan,3,3,0,0,0,Veterinary Inspection Unit North
Verona,10.998157,45.432689,1/24/2023,12/31/1969,Natural park,4640,wild,113993,Black-headed Gull,1,1,0,0,0,Veneto
Dereham Breckland,1.02,52.67,10/6/2022,12/31/1969,Farm,4644,domestic,107665,Birds,422,4240,13400,12978,0,England
Hillsborough County,-82.455,27.949,2/6/2023,12/31/1969,Backyard,4247,domestic,114093,Birds,1,0,10,9,0,Florida
Blija,5.88666,53.33471,10/13/2022,11/9/2022,Farm,4031,domestic,107710,Birds,90,90,81969,81879,0,Friesland
Pellworm,8.549573,54.46354,2/8/2022,2/14/2022,Not applicable,4012,wild,97587,Charadriidae (unidentified);Laridae (unidentified),5,5,0,0,0,Schleswig-Holstein
CODLEA,25.461011,45.734527,1/25/2023,12/31/1969,Farm,4862,domestic,112979,Birds,23472,65626,65626,0,0,Brașov
Mézières-en-Drouais (28251),1.430038,48.713887,2/15/2023,12/31/1969,Other,4075,wild,115403,Black-headed Gull,3,3,0,0,0,Centre-Val de Loire
Kurashiki-City3,133.7722,34.5851,11/10/2022,12/9/2022,Farm,4689,domestic,109004,Birds,1,9,33700,33699,0,Okayama
Varel,8.116,53.441,1/27/2022,2/1/2022,Not applicable,4023,wild,96498,Anatidae (unidentified),1,1,0,0,0,Niedersachsen
Ballinderry Co. Londonderry ,-6.55,54.66,12/16/2021,1/21/2022,Farm,4056,domestic,94477,Birds,18000,18000,27520,9520,0,Northern Ireland
Dresden,13.805,51.056,3/2/2022,3/15/2022,Not applicable,4130,wild,100496,Anatidae (unidentified),1,1,0,0,0,Sachsen
Tamnag,124.87677,6.586977,6/30/2022,7/24/2022,Farm,4376,domestic,105513,Birds,0,5,405,405,0,Sultan Kudarat
Great Sankey Cheshire,-2.61,53.39,12/31/2022,12/31/2022,Other,4643,wild,112107,Mute Swan,1,1,0,0,0,England
Prairie Mountain Health Authority ,-100.0,49.88,4/7/2022,4/9/2022,Not applicable,4191,wild,101659,Bald Eagle;Snow Goose,5,6,0,1,0,Manitoba
Verona,10.94092,45.482563,1/23/2023,12/31/1969,Natural park,4640,wild,113991,Black-headed Gull,1,1,0,0,0,Veneto
Shinodi Survey No. 203 Sangammer,74.374,19.327,1/22/2021,2/7/2023,Backyard,3496,domestic,90105,Birds,10,10,2711,2701,0,Maharashtra
Fuglebjerg,11.6213,55.3273,10/26/2022,10/26/2022,Not applicable,4028,wild,109388,Common pheasant,3,3,0,0,0,Veterinary Inspection Unit East
Holt North Norfolk,1.07,52.85,10/7/2022,12/31/1969,Farm,4644,domestic,107663,Birds,188,189,90000,89812,0,England
Tapia de Casariego,-6.923745784,43.524279006,9/17/2022,10/27/2022,Other,4231,wild,107686,Northern Gannet,1,1,0,0,0,Principado de Asturias
Sendai-City2,140.8693,38.2682,11/17/2022,11/17/2022,Not applicable,4634,wild,110697,Eastern Buzzard,1,1,0,0,0,Miyagi
Namur,4.89474,50.46655,1/30/2023,1/30/2023,Other,4073,wild,113609,Black-headed Gull,8,11,0,0,0,Wallonie
Sør-Herøy,12.25,65.97,5/2/2022,12/31/1969,Other,4266,wild,103765,Accipitridae (unidentified),1,1,0,0,0,Nordland
Husum,9.016728,54.479863,2/3/2022,2/14/2022,Not applicable,4012,wild,97584,Anatidae (unidentified),1,1,0,0,0,Schleswig-Holstein
Ospel,5.77436,51.28743,10/14/2022,11/16/2022,Farm,4031,domestic,107711,Birds,20,20,23649,23629,0,Limburg
 Senven-Léhart (22335) ,-3.067383,48.438304,2/21/2023,12/31/1969,Farm,4116,domestic,114640,Birds,18,26,0,0,0,Bretagne
Dalayap,120.9225,15.01332,12/15/2022,12/31/1969,Farm,4328,domestic,112290,Birds,0,10,0,0,0,Pampanga
City of Abbotsford (BC-IP9),-122.38,49.04,5/11/2022,6/8/2022,Farm,4294,domestic,103504,Birds,5950,5950,17000,11050,0,British Columbia
Allegheny County,-79.995,40.44,1/26/2023,12/31/1969,Backyard,4247,domestic,113843,Birds,17,0,17,0,0,Pennsylvania
Harprich (57297),6.643987,48.95522,2/15/2023,12/31/1969,Other,4075,wild,115402,Black-headed Gull,1,1,0,0,0,Grand Est
Dumfries,-3.76,55.06,12/13/2021,1/7/2022,Other,4030,wild,94882,Pink-footed Goose;Barnacle Goose,2,2,0,0,0,Scotland
Sanpete County,-111.637,39.255,7/10/2022,12/26/2022,Farm,4309,domestic,105094,Birds,769,0,15524,14755,0,Utah
Sade Survey No. 360/1,74.6904,19.3288,1/22/2021,2/7/2023,Backyard,3496,domestic,90106,Birds,5,5,2184,2179,0,Maharashtra
Crieff Perthshire,-3.78,56.36,12/21/2022,12/21/2022,Other,4643,wild,112105,Anatidae (unidentified),1,1,0,0,0,Scotland
Fløhamn,5.85,62.4,5/2/2022,12/31/1969,Other,4266,wild,103763,White-tailed Eagle,1,1,0,0,0,Møre Og Romsdal
Jyderup,11.3639,55.6779,10/16/2022,10/16/2022,Not applicable,4028,wild,108307,Common pheasant,5,5,0,0,0,Veterinary Inspection Unit East
Tatsuno-City1,134.5453,34.858,11/12/2022,12/6/2022,Farm,4689,domestic,109006,Birds,3,5,44000,43997,0,Hyōgo
Attleborough Breckland,0.86,52.5,10/7/2022,12/31/1969,Farm,4644,domestic,107662,Birds,88,3088,27319,27231,0,England
Wilhelmshaven,8.095,53.54,1/27/2022,2/1/2022,Not applicable,4023,wild,96497,Accipitridae (unidentified);Anatidae (unidentified);Laridae (unidentified),3,3,0,0,0,Niedersachsen
Pirna,13.89,50.976,3/6/2022,3/14/2022,Not applicable,4130,wild,100495,Anatidae (unidentified),1,1,0,0,0,Sachsen
Izumi-City30,130.3532,32.0906,11/22/2022,11/22/2022,Not applicable,4634,wild,110696,White-naped crane,3,3,0,0,0,Kagoshima
Pansud,124.10004,6.695741,6/22/2022,6/28/2022,Farm,4376,domestic,105239,Birds,278,278,337,59,0,Sultan Kudarat
Verona,10.999779,45.435159,1/13/2023,12/31/1969,Natural park,4640,wild,113988,Black-headed Gull,1,1,0,0,0,Veneto
Chatelet,4.324249,50.251781,1/31/2023,1/31/2023,Other,4073,wild,113608,Black-headed Gull,2,2,0,0,0,Wallonie
Zumaia,-2.260567,43.300656,9/14/2022,10/19/2022,Other,4231,wild,107524,Northern Gannet,0,1,0,1,0,País Vasco
Southwestern SK,-107.4,50.4,3/31/2022,4/3/2022,Not applicable,4191,wild,102967,Ross's Goose;Snow Goose,7,7,0,0,0,Saskatchewan
Heythuysen,5.86189,51.28102,10/18/2022,2/13/2023,Farm,4031,domestic,108346,Birds,2000,2000,296606,294606,0,Limburg
Heist,9.679481,53.640682,1/31/2022,2/13/2022,Not applicable,4012,wild,97582,Anatidae (unidentified),1,1,0,0,0,Schleswig-Holstein
Calumpang,121.06135,15.18127,12/7/2022,12/31/1969,Farm,4328,domestic,112289,Birds,0,30,0,0,0,Bulacan
Watlington King’s Lynn and West Norfolk,0.53,52.68,12/25/2021,2/8/2022,Farm,4056,domestic,94723,Birds,713,713,31239,30526,0,England
Hungen,8.88,50.438,11/4/2022,12/12/2022,Farm,4714,domestic,108762,Birds,1026,1026,9312,8286,0,Hessen
 Saint-Péver (22322) ,-3.082941,48.466678,2/21/2023,12/31/1969,Farm,4116,domestic,114636,Birds,18,18,30000,0,0,Bretagne
Rowan County,-80.471,35.668,1/19/2023,12/31/1969,Zoo,4247,domestic,113104,Birds,0,0,2,1,0,North Carolina
Rural Municipality of Montrose No. 315 (SK-IP6),-107.1,51.76,4/23/2022,6/14/2022,Farm,4294,domestic,102586,Birds,221,221,13610,13389,0,Saskatchewan
Chambéon (42041),4.200679,45.691315,2/15/2023,12/31/1969,Other,4075,wild,115401,Eurasian buzzard (common buzzard),2,2,0,0,0,Auvergne-Rhône-Alpes
Lanark,-3.75,55.66,12/15/2021,1/10/2022,Other,4030,wild,94876,Mute Swan,2,2,0,0,0,Scotland
Sanpete County,-111.6483,39.2667,7/17/2022,12/26/2022,Farm,4309,domestic,105645,Birds,0,0,23327,23327,0,Utah
Krushnapur,77.4131,19.5472,1/22/2021,2/7/2023,Backyard,3496,domestic,90107,Birds,50,50,168,118,0,Maharashtra
Markkleeberg,12.353,51.252,2/15/2022,3/9/2022,Not applicable,4130,wild,100494,Accipitridae (unidentified),1,1,0,0,0,Sachsen
Aga-Town1,139.4587,37.6756,11/16/2022,12/15/2022,Farm,4689,domestic,109308,Birds,50,50,152900,152850,0,Niigata
Munford Breckland,0.66,52.53,10/6/2022,12/31/1969,Farm,4644,domestic,107659,Birds,1526,1526,65679,64153,0,England
Tveitevannet,5.35,60.35,5/4/2022,12/31/1969,Other,4266,wild,103764,Lesser Black-backed Gull,1,1,0,0,0,Vestland
Blingkong,124.901188,6.583388,6/13/2022,6/23/2022,Farm,4376,domestic,105238,Birds,0,5,1387,1387,0,Sultan Kudarat
Izumi-CIty29,130.3532,32.0906,11/22/2022,11/22/2022,Not applicable,4634,wild,110694,Hooded crane,56,56,0,0,0,Kagoshima
Wittmund,7.805,53.709,1/25/2022,1/30/2022,Not applicable,4023,wild,96496,Anatidae (unidentified),1,1,0,0,0,Niedersachsen
Charlwood East Sussex,-0.01,51.08,1/2/2023,1/2/2023,Other,4643,wild,112104,Eurasian buzzard (common buzzard),1,1,0,0,0,England
Jyllinge,12.1166,55.7323,10/17/2022,10/17/2022,Not applicable,4028,wild,108306,Common pheasant,2,2,0,0,0,Veterinary Inspection Unit East
Hemmingstedt,9.081703,54.144976,2/3/2022,2/13/2022,Not applicable,4012,wild,97579,Anatidae (unidentified),1,1,0,0,0,Schleswig-Holstein
Sabang,121.10182,13.794103,12/11/2022,12/14/2022,Backyard,4328,domestic,112288,Birds,70,70,134,64,0,Batangas
Verona,10.991131,45.434288,12/29/2022,12/31/1969,Natural park,4640,wild,113982,Black-headed Gull,1,1,0,0,0,Veneto
Hedel,5.25392,51.76073,10/20/2022,11/20/2022,Farm,4031,domestic,108348,Birds,20,20,42662,42642,0,Gelderland
Donostia/San Sebastián,-1.991165136,43.3067915,9/15/2022,10/19/2022,Other,4231,wild,107522,Northern Gannet,0,1,0,1,0,País Vasco
Namur,4.84696,50.46999,1/30/2023,1/30/2023,Other,4073,wild,113607,Black-headed Gull,16,17,0,0,0,Wallonie
West Central SK,-107.98,51.17,3/26/2022,3/26/2022,Not applicable,4191,wild,101555,Snow Goose,1,1,0,0,0,Saskatchewan
Willington South Derbyshire,-1.51,52.86,11/13/2021,2/13/2022,Farm,4056,domestic,92853,Birds,5545,9145,17100,11555,0,England
Kaliningrad,20.375152,54.719019,1/4/2023,12/31/1969,Backyard,4837,domestic,112262,Birds,24,24,38,0,0,Kaliningrad
Pope County,-93.139,35.306,10/13/2022,12/31/1969,Backyard,4247,domestic,108636,Birds,0,0,468,468,0,Arkansas
Shintomi-Town1,131.488,32.0689,11/18/2022,12/13/2022,Farm,4689,domestic,109310,Birds,19,19,156600,156581,0,Miyazaki
Bhankhed Chikhali,76.1804,20.5365,1/22/2021,2/7/2023,Backyard,3496,domestic,90108,Birds,200,200,8575,8375,0,Maharashtra
Attleborough Breckland,0.96,52.54,10/4/2022,12/31/1969,Farm,4644,domestic,107658,Birds,1432,3040,95060,93628,0,England
 Saint-Péver (22322) ,-3.066973,48.467698,2/21/2023,12/31/1969,Farm,4116,domestic,114578,Birds,19,19,11000,10981,0,Bretagne
Tavers (45317),1.619613,47.744182,2/16/2023,12/31/1969,Other,4075,wild,115400,Black-headed Gull,1,1,0,0,0,Centre-Val de Loire
Sanpete County,-111.6365,39.2731,7/22/2022,9/26/2022,Farm,4309,domestic,105646,Birds,0,0,12689,12689,0,Utah
Dresden,13.682,51.072,2/23/2022,3/2/2022,Not applicable,4130,wild,100493,Anatidae (unidentified);Accipitridae (unidentified),5,5,0,0,0,Sachsen
Izumi-City28,130.3532,32.0906,11/21/2022,11/21/2022,Not applicable,4634,wild,110693,White-naped crane,5,5,0,0,0,Kagoshima
Lignano Sabbiadoro,13.101565,45.65998,2/1/2023,2/12/2023,Natural park,4640,wild,113932,Mute Swan,1,1,0,0,0,Friuli-Venezia Giulia
Kauran,124.468232,6.803625,5/3/2022,6/2/2022,Village,4376,domestic,104155,Birds,0,6,26,26,0,Maguindanao
Ferrol,-8.319424661,43.495039991,9/6/2022,10/19/2022,Other,4231,wild,107470,Northern Gannet,1,1,0,0,0,Galicia
Elpersbüttel,9.042042,54.073633,2/2/2022,2/13/2022,Not applicable,4012,wild,97577,Anatidae (unidentified),1,1,0,0,0,Schleswig-Holstein
Südbrookmerland,7.351,53.464,1/25/2022,1/31/2022,Not applicable,4023,wild,96495,Laridae (unidentified),1,1,0,0,0,Niedersachsen
Aure,8.50959,63.25883,3/19/2022,12/31/1969,Other,4266,wild,100983,White-tailed Eagle,1,1,0,0,0,Møre Og Romsdal
