location,longitude,latitude,start,end,epiUnit
Brule County,-99.181,43.753,3/27/2022,5/29/2022,Farm
McPherson County,-99.24,45.767,3/31/2022,6/2/2022,Farm
Sequoyah County,-94.787,35.446,4/27/2022,5/25/2022,Farm
Faulk County,-99.021,45.036,4/2/2022,5/29/2022,Farm
Lake County,-97.129,44.023,3/31/2022,6/3/2022,Farm
Hanson County,-97.751,43.665,3/20/2022,6/3/2022,Farm
Spink County,-98.212,44.893,3/26/2022,6/4/2022,Farm
Erath County,-98.187,32.216,3/17/2022,5/5/2022,Other
Bon Homme County,-97.838,42.979,3/26/2022,12/31/1969,Farm
Edmunds County,-99.234,45.448,4/5/2022,12/31/1969,Farm
Hutchinson County,-97.778,43.385,3/18/2022,12/31/1969,Farm
Hutchinson County,-97.756,43.386,3/23/2022,12/31/1969,Farm
Clark County,-97.715,44.876,3/25/2022,12/31/1969,Farm
Charles Mix County,-98.578,43.167,3/9/2022,12/31/1969,Farm
Charles Mix County,-98.546,43.125,3/2/2022,12/31/1969,Farm
Charles Mix County,-98.487,43.148,3/18/2022,12/31/1969,Farm
